image_path,type,danger,action,split,image_id,caption,target
D:\code\final_asmt\data_image\iraq_iran_earthquake\13_11_2017\930000308033507328_0.jpg,earthquake,High,Rapid search-and-rescue and medical triage,train,930000308033507328_0,,Type: earthquake | Danger: High | Action: Rapid search-and-rescue and medical triage.
D:\code\final_asmt\data_image\hurricane_maria\26_10_2017\923604665538961409_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,923604665538961409_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905625395042574336_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905625395042574336_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910135800750268416_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910135800750268416_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909396439587016705_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909396439587016705_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\9_11_2017\928754744662913025_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,928754744662913025_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909388647392301056_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909388647392301056_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909743170841452544_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909743170841452544_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910096951621902336_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910096951621902336_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909917349129551872_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909917349129551872_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909798839380406272_2.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909798839380406272_2,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909718789943709696_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909718789943709696_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\10_11_2017\929009637373997056_3.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,929009637373997056_3,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\24_9_2017\911959035167035392_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,911959035167035392_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910209237720199168_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910209237720199168_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\10_11_2017\929068646273572865_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,929068646273572865_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\909936612196454403_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909936612196454403_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\25_10_2017\922984838856048642_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,922984838856048642_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\27_9_2017\913129211417829378_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,913129211417829378_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910123853954846720_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910123853954846720_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\23_10_2017\922371030160588801_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,922371030160588801_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\25_10_2017\923052534239055873_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,923052534239055873_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905674502964625408_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905674502964625408_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909378292347793412_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909378292347793412_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910116919914713088_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910116919914713088_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909794550314610688_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909794550314610688_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\27_9_2017\913023974820507648_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,913023974820507648_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910246479456956416_3.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910246479456956416_3,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\910030359487746048_1.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910030359487746048_1,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\22_10_2017\922052175743688706_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,922052175743688706_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905728739048292352_1.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905728739048292352_1,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\7_9_2017\905726012327174144_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,905726012327174144_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\18_9_2017\909771963958267904_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909771963958267904_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\24_9_2017\911963704257925126_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,911963704257925126_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\25_9_2017\912293523386494976_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,912293523386494976_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\19_9_2017\909986190086025216_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909986190086025216_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\20_9_2017\910566817646727168_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,910566817646727168_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\24_9_2017\912102963686109184_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,912102963686109184_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\25_10_2017\923217922327302144_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,923217922327302144_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_maria\23_9_2017\911687446173245440_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,911687446173245440_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
D:\code\final_asmt\data_image\hurricane_irma\17_9_2017\909399728525373440_0.jpg,storm,Medium,Distribute relief supplies and restore critical services,train,909399728525373440_0,,Type: storm | Danger: Medium | Action: Distribute relief supplies and restore critical services.
